D0837444,885_136
D083745294,1451_94
D083745294,1497_126
D083745294,2334_5
D083745294,2350_185
D083745294,717_84
D0837464,130_122
D0837464,1539_11
D0837464,1697_58
D0837464,2251_146
D0837464,2286_144
D0837464,2455_161
D0837464,373_131
D0837464,380_93
D0837464,514_173
D0837464,657_118
D083750465,1025_59
D083750465,138_35
D083750465,1840_26
D083750465,2474_115
D083750465,421_44
D083750465,589_40
D0837535,1159_127
D0837535,1891_98
D0837535,1963_140
D0837556,1148_184
D0837556,1283_39
D0837556,2103_88
D0837556,2138_63
D0837556,232_137
D0837556,382_72
D0837556,506_124
D0837556,944_183
D083757600,1040_108
D083757600,1400_54
D083757600,1476_137
D083757600,1481_61
D083757600,1858_88
D083757600,2162_153
D083757600,369_5
D083757600,473_2
D083757600,673_124
D083757600,807_27
D083757600,882_54
D083757600,90_93
D083757600,959_80
D0837628,1160_91
D0837628,1164_0
D0837628,1190_161
D0837628,1936_106
D0837628,2465_185
D083763694,1171_172
D083763694,1200_5
D083763694,1700_57
D083763694,1878_21
D083763694,1928_96
D083763694,1969_145
D083763694,1983_6
D083763694,2306_97
D083763694,621_48
D083765889,1642_164
D083765889,2328_80
D083765889,501_111
D083765889,712_139
D083765889,980_98
D0837662,1329_96
D0837662,1658_114
D0837662,452_81
D0837662,699_140
D0837662,961_9
D083766299,1371_4
D083766299,1694_38
D083766299,1745_79
D083766299,225_126
D083766299,440_117
D083766299,794_31
D0837664,1135_85
D0837664,1792_13
D0837664,2186_68
D0837664,2394_50
D0837664,487_97
D0837664,504_17
D0837664,511_104
D0837664,9_5
D0837666,1069_167
D0837666,1144_140
D0837666,1501_80
D0837666,1784_64
D0837666,2322_178
D0837666,242_40
D0837666,643_79
D0837666,732_74
D0837666,841_70
D0837666,858_93
D0837672,1703_158
D0837672,1965_63
D0837672,2220_40
D0837672,500_109
D0837672,590_86
D0837683,1029_172
D0837683,1387_110
D0837683,1578_58
D0837683,1706_34
D0837683,2158_30
D0837683,2220_169
D0837683,625_177
D0837719,1383_12
D0837719,1660_155
D0837719,2196_131
D0837719,2350_10
D0837719,606_118
D083775208,1418_26
D083775208,1431_54
D083775208,1603_61
D083775208,1898_17
D083775208,2137_48
D083775208,2263_166
D083775208,468_113
D083775208,760_85
D083775208,830_146
D0837761,1100_46
D0837761,1170_168
D0837761,1606_62
D0837761,1737_85
D0837761,1880_146
D0837761,231_46
D0837761,2398_148
D0837761,424_110
D0837761,480_169
D0837761,491_84
D0837761,787_127
D0837763,1224_185
D0837763,1295_96
D0837763,1580_28
D0837763,15_81
D0837763,1713_28
D0837763,2212_101
D0837763,2213_76
D0837763,2400_105
D0837763,2416_87
D0837763,292_85
D0837781,1497_139
D0837781,1497_8
D0837781,165_151
D0837781,1724_185
D0837781,2205_111
D0837781,2286_162
D0837781,2291_166
D0837781,24_6
D0837781,547_14
D0837781,773_137
D0837791,1039_30
D0837791,1043_91
D0837791,1196_33
D0837791,1858_40
D0837791,186_105
D0837791,2059_118
D0837791,376_37
D0837791,639_183
D0837791,773_99
D0837793,1087_149
D0837793,1213_107
D0837793,1337_174
D0837793,1709_47
D0837793,2406_16
D0837793,2419_90
D0837793,791_18
D0837793,906_116
D083779626,1558_62
D083779626,233_62
D083779626,325_182
D083779626,329_26
D083779626,66_99
D083779626,727_3
D083779626,779_91
D083779626,883_77
D083779626,99_155
D083779855,1138_27
D083779855,1500_104
D083779855,1770_65
D083779855,2280_36
D083784156,107_71
D083784156,1684_16
D083784156,2061_65
D083784156,2140_175
D083784156,2227_173
D083784156,493_165
D083784156,523_16
D0837861,1086_7
D0837861,140_117
D0837861,1416_37
D0837861,1534_53
D0837861,1793_29
D0837861,2082_62
D0837861,2104_123
D0837861,214_174
D0837861,2228_74
D0837861,2394_4
D0837861,55_63
D0837861,717_21
D0837861,909_5
D0837885,1510_146
D0837885,1773_169
D0837885,2022_84
D0837885,2250_19
D0837885,605_115
D083789052,1043_75
D083789052,1784_130
D083789052,1864_127
D083789052,2327_126
D083789052,965_140
D0837892,1789_177
D0837892,2047_158
D0837892,2125_10
D0837892,306_119
D0837892,311_94
D0837892,574_102
D0837892,624_4
D0837908,1918_51
D0837908,2424_41
D0837908,42_3
D083791260,1126_5
D083791260,1998_99
D083791260,2306_166
D083791260,365_92
D083791260,453_78
D083791260,4_109
D083791260,934_24
D083791260,989_126
D083792434,1303_179
D083792434,1428_87
D083792434,1527_61
D083792434,1661_56
D083792434,1718_148
D083792434,350_58
D083792434,739_181
D0837932,1554_46
D0837932,1697_151
D0837932,1777_88
D0837932,48_27
D0837932,837_77
D083793288,1352_63
D083793288,2053_180
D083793288,2428_147
D083793288,408_87
D083793288,892_92
D0837963,1708_19
