D078131316,706_166
D0781327,1039_8
D0781327,1838_108
D0781327,192_106
D0781327,2440_69
D0781327,422_124
D0781329,1021_109
D0781329,1093_165
D0781329,1124_155
D0781329,1553_140
D0781329,464_28
D0781329,551_93
D0781329,56_128
D0781329,654_85
D0781329,779_129
D0781338,1063_160
D0781338,1337_81
D0781338,145_88
D0781338,1701_95
D0781338,2282_155
D0781338,2387_40
D0781338,378_21
D0781338,881_130
D0781338,932_60
D0781341,117_152
D0781341,1681_82
D0781341,1937_100
D0781341,2086_118
D0781341,2301_136
D0781341,351_129
D0781341,625_23
D0781341,65_124
D078134362,142_42
D078134362,20_7
D078134362,2223_31
D0781344,339_141
D0781344,349_121
D0781344,390_57
D0781344,449_76
D0781344,785_17
D078135000,1016_95
D078135000,1403_116
D078135000,1716_11
D078135000,1733_181
D078135000,1760_101
D078135000,1997_24
D078135000,2153_181
D078135000,2202_61
D078135000,2446_26
D078135000,2461_129
D078135000,368_107
D078135000,847_156
D0781352,1256_185
D0781352,1341_114
D0781352,1368_47
D0781352,1389_94
D0781352,1539_17
D0781352,314_26
D0781352,984_50
D0781353,1350_148
D0781353,1945_92
D0781353,222_137
D0781353,2251_116
D0781353,2332_156
D078135857,1090_139
D078135857,1337_86
D078135857,1347_81
D078135857,1451_128
D078135857,1553_10
D078135857,1557_94
D078135857,1754_91
D078135857,491_45
D078135857,691_156
D078135857,862_117
D0781368,1193_70
D0781368,150_41
D0781368,1635_157
D0781368,1660_76
D0781368,979_66
D0781382,1115_168
D0781382,2370_39
D0781382,2471_171
D0781382,303_179
D0781382,423_26
D0781382,505_136
D0781382,561_17
D0781382,977_182
D0781394,100_15
D0781394,1377_149
D0781394,1498_124
D0781394,1593_177
D0781394,1957_153
D0781394,2004_133
D0781394,2074_17
D0781394,422_117
D0781394,900_2
D0781396,1056_54
D0781396,1236_31
D0781396,1374_183
D0781396,1562_84
D0781396,1930_17
D0781396,2367_18
D0781396,333_96
D0781396,521_108
D0781396,73_56
D0781405,1516_48
D0781405,1570_123
D0781405,2121_80
D0781405,382_10
D0781405,483_33
D078141315,1334_177
D078141315,1472_182
D078141315,1655_142
D078141315,2042_108
D078141315,769_67
D0781427,1135_159
D0781427,1288_76
D0781427,1521_46
D0781427,1778_151
D0781427,1881_18
D0781427,598_100
D0781427,62_138
D0781427,68_104
D0781427,691_124
D0781440,1357_5
D0781440,165_74
D0781440,1706_25
D0781440,2192_28
D0781440,2337_71
D0781440,413_112
D0781440,562_139
D0781440,601_133
D0781440,946_176
D078147546,1137_72
D078147546,1177_136
D078147546,1360_175
D078147546,1811_81
D078147546,1964_120
D078147546,2276_164
D078147546,2368_178
D078147546,239_49
D078147546,335_39
D078147546,465_182
D078147546,59_104
D078147546,781_7
D078147546,78_34
D0781480,1773_150
D0781480,1964_110
D0781480,203_168
D0781480,2269_97
D0781480,271_170
D0781480,337_67
D0781480,626_150
D0781480,694_10
D0781480,847_93
D078149380,1220_110
D078149380,315_6
D078149380,618_125
D078149380,634_29
D078149687,1239_42
D078149687,1686_145
D078149687,2289_90
D078149687,2330_185
D078149687,460_156
D078149687,722_159
D0781502,1482_1
D0781502,1892_124
D0781502,2004_131
D0781502,2059_10
D0781502,216_23
D0781502,2448_67
D0781502,24_39
D0781502,589_178
D0781502,727_173
D078150775,1194_25
D078150775,1405_26
D078150775,1546_123
D078150775,1694_144
D078150775,175_174
D078150775,1891_168
D078150775,1989_139
D078150775,2265_108
D078150775,274_130
D078150775,30_126
D078150775,874_91
D0781536,1005_20
D0781536,1125_20
D0781536,1307_73
D0781536,2348_141
D0781536,276_26
D078156555,1407_152
D078156555,2310_32
D078156555,454_45
D078156555,589_22
D078156555,661_18
D078156555,796_80
D078158771,1362_141
D078158771,1395_134
D078158771,1734_7
D078158771,1869_48
D078158771,2025_75
D078158771,574_34
D078158771,660_163
D078158771,784_88
D0781599,1267_91
D0781599,1272_12
D0781599,1329_155
D0781599,1383_120
D0781599,1715_130
D0781599,258_165
D0781599,764_60
D078160040,1070_176
D078160040,1138_26
D078160040,1197_117
D078160040,1428_160
D078160040,2063_161
D078160040,215_42
D078160040,2249_109
D078160040,2320_171
D078160040,256_70
D078160040,653_188
D078160040,733_2
D078160040,803_122
D078160040,856_8
D0781604,1080_103
D0781604,1366_167
D0781604,1875_69
D0781604,1936_122
D0781604,2251_85
D0781604,2287_103
D0781604,460_6
D0781604,848_158
D0781604,871_114
D0781613,1156_105
D0781613,1759_171
D0781613,1772_183
D0781613,2374_127
