D065334492,639_5
D0653353,1027_49
D0653353,1553_87
D0653353,1747_105
D0653353,2084_178
D0653353,2332_43
D0653353,2406_90
D0653353,553_70
D0653353,582_181
D0653353,638_118
D0653353,937_158
D0653358,1015_143
D0653358,1135_185
D0653358,1717_114
D0653358,2004_2
D0653358,882_156
D0653365,1107_69
D0653365,1256_18
D0653365,1433_169
D0653365,1848_149
D0653365,234_47
D0653365,39_35
D0653365,408_45
D0653365,426_22
D0653365,610_19
D0653365,651_124
D065336540,1094_96
D065336540,1520_40
D065336540,235_160
D065336540,249_153
D065336540,609_39
D065336540,834_56
D065336540,936_147
D065340684,1364_60
D065340684,1398_9
D065340684,1632_38
D065340684,2094_25
D065340684,268_128
D065340684,307_109
D065340684,326_71
D065340684,347_4
D065340684,987_37
D065342817,1033_159
D065342817,1139_153
D065342817,124_185
D065342817,2226_140
D065342817,230_82
D065342817,257_173
D065342817,902_2
D065342817,951_138
D065342817,955_89
D0653439,1404_27
D0653439,1795_86
D0653439,1857_180
D0653439,1894_28
D0653439,1932_102
D0653439,203_34
D0653439,2133_144
D0653439,2328_127
D0653439,423_17
D0653448,1144_69
D0653448,1356_80
D0653448,1461_122
D0653448,1676_13
D0653448,1909_98
D0653448,2237_23
D0653448,467_35
D0653448,528_83
D0653448,923_138
D0653453,1114_144
D0653453,1250_117
D0653453,1463_89
D0653453,1637_121
D0653453,2157_70
D0653453,2302_45
D0653453,576_8
D0653483,1957_16
D0653483,2434_159
D0653483,613_57
D0653483,667_169
D0653483,991_165
D065348765,1332_35
D065348765,2423_138
D065348765,349_8
D065348765,397_157
D065348765,694_9
D065348765,811_163
D065348765,967_19
D0653515,1126_48
D0653515,1267_47
D0653515,2041_10
D0653515,2407_29
D0653515,377_169
D0653515,704_179
D0653515,963_121
D0653515,975_67
D0653529,1083_106
D0653529,1373_88
D0653529,1698_181
D0653529,1885_111
D0653529,1905_65
D0653529,2064_92
D0653529,2466_125
D0653529,292_50
D0653529,883_7
D0653537,1140_134
D0653537,1714_130
D0653537,2321_133
D0653537,2374_1
D0653537,2465_3
D0653537,397_119
D0653537,725_87
D0653537,785_95
D0653544,1347_112
D0653544,2205_6
D0653544,340_49
D0653544,371_118
D0653544,684_179
D0653544,826_118
D0653544,938_155
D065355008,120_121
D065355008,1475_167
D065355008,1728_47
D065355008,2120_173
D065355008,2260_50
D065355008,386_160
D065355008,970_37
D065356036,1178_63
D065356036,1498_123
D065356036,1827_126
D065356036,215_82
D065356036,2305_102
D065356036,512_171
D065356036,698_155
D065356036,711_43
D065356777,1510_121
D065356777,2473_148
D065356777,90_45
D0653569,1610_151
D0653569,1625_3
D0653569,2270_154
D0653569,601_173
D0653569,732_21
D0653572,1169_116
D0653572,1370_170
D0653572,1514_17
D0653572,1749_168
D0653572,1767_130
D0653572,2025_101
D0653572,2439_163
D0653576,1016_74
D0653576,133_178
D0653576,1559_66
D0653576,1734_89
D0653576,39_32
D0653576,469_64
D0653576,595_54
D0653576,616_73
D0653596,1302_143
D0653596,1313_22
D0653596,1426_35
D0653596,1529_23
D0653596,1570_51
D0653596,1983_70
D0653596,2474_113
D0653596,521_98
D0653596,549_53
D0653596,568_20
D0653596,969_180
D0653614,1164_181
D0653614,1283_13
D0653614,1945_49
D0653614,245_121
D0653614,2471_35
D0653614,568_49
D0653614,842_71
D0653614,98_85
D065361931,0_167
D065361931,1712_100
D065361931,328_52
D065361931,359_42
D065361931,451_121
D065361931,600_123
D065361931,696_81
D065361931,836_156
D0653646,1525_162
D0653646,2417_10
D0653646,437_69
D0653650,1089_15
D0653650,2453_136
D0653650,497_123
D0653650,594_114
D0653650,671_35
D0653650,804_186
D0653650,915_135
D0653667,1242_80
D0653667,1413_166
D0653667,1481_77
D0653667,2243_61
D0653667,234_112
D0653667,274_17
D0653667,33_1
D0653667,605_55
D0653667,957_166
D065367858,1810_17
D065367858,1837_21
D065367858,1946_115
D065367858,1973_151
D065367858,2170_98
D065367858,400_50
D065367858,486_29
D065367858,570_78
D065367858,574_18
D0653688,1152_82
D0653688,1315_183
D0653688,1341_95
D0653688,1586_104
D0653688,1803_13
D0653688,554_115
D0653688,630_108
D065368923,1295_131
D065368923,1301_126
D065368923,1728_153
D065368923,2018_19
D065368923,2034_188
D065368923,2058_139
D065368923,2111_24
D065368923,2279_108
D065368923,2360_167
D065368923,750_10
D065368923,783_149
D065368923,994_55
D0653710,1244_164
D0653710,1790_98
D0653710,2156_23
D0653710,2442_181
D0653710,554_140
D0653710,624_77
D0653710,892_100
D0653710,953_151
D065371893,1428_37
D065371893,1793_167
D065371893,1815_19
D065371893,551_183
D065373835,1015_168
D065373835,1051_148
D065373835,1073_49
D065373835,136_19
D065373835,2229_56
D065373835,2453_33
D065373835,656_186
D065373835,667_38
D065373835,851_73
D065374870,185_105
D065374870,1997_0
D065374870,2048_132
D065374870,2195_105
D065374870,2347_15
D065374870,35_185
D065374870,536_145
D065374870,574_51
D065374924,1114_11
D065374924,2143_187
D065374924,2188_135
D065374924,2312_59
D065374924,267_8
D065374924,34_183
D065374924,569_93
D065375624,118_6
D065375624,1533_137
D065375624,153_25
D065375624,193_44
D065375624,2006_126
D065375624,2320_29
D065375624,2474_92
D065375624,262_152
D065375624,429_126
D0653767,1755_55
D0653767,2099_103
D0653767,2285_91
D0653767,963_141
D0653767,976_101
D0653773,117_136
D0653773,1258_45
D0653773,1351_103
D0653773,1625_17
D0653773,2309_180
D0653773,338_97
D0653773,484_123
D0653773,766_77
D0653786,1038_168
D0653786,1255_29
D0653786,1384_112
D0653786,1708_145
D0653786,702_44
D0653790,1211_15
D0653790,1373_152
D0653790,183_92
D0653790,2176_134
D0653790,2430_173
D0653796,1268_106
D0653796,1713_103
D0653796,2143_14
D0653796,2322_129
D0653796,377_30
