D0980279,262_174
D098030095,1028_66
D098030095,1305_18
D098030095,1483_18
D098030095,934_68
D0980310,1200_20
D0980310,1431_68
D0980310,914_143
D098031849,1252_118
D098031849,1359_59
D098031849,2092_124
D098031849,2416_60
D098031849,776_9
D0980327,1003_184
D0980327,1165_169
D0980327,1453_12
D0980327,1767_155
D0980327,1879_121
D0980327,2239_156
D0980327,2277_45
D0980327,502_154
D0980343,106_24
D0980343,1256_98
D0980343,2244_19
D0980343,2258_143
D0980343,279_49
D0980348,1773_173
D0980348,1893_22
D0980348,189_106
D0980348,1924_97
D0980348,203_27
D0980348,2092_63
D0980348,346_48
D098035069,1174_175
D098035069,1253_82
D098035069,1926_92
D098035069,2448_35
D098035069,280_37
D098035069,863_10
D0980380,1122_179
D0980380,1167_15
D0980380,1406_31
D0980380,2202_163
D0980380,2416_46
D0980380,251_167
D0980380,411_146
D0980380,732_15
D0980380,909_22
D098038770,1477_52
D098038770,1495_173
D098038770,1984_39
D098038770,2421_143
D098038770,580_4
D098038770,742_130
D0980399,1153_111
D0980399,177_56
D0980399,1822_30
D0980399,527_112
D0980399,900_74
D098039951,2205_75
D098039951,294_2
D098039951,57_179
D0980402,1066_83
D0980402,1384_107
D0980402,1663_165
D0980402,1704_34
D0980402,1967_126
D0980402,1968_138
D0980402,2299_174
D0980402,365_115
D0980402,884_90
D0980403,1280_120
D0980403,1497_174
D0980403,1580_84
D0980403,1608_110
D0980403,1822_185
D0980403,197_177
D0980403,2387_61
D0980403,2411_72
D0980403,697_55
D098041862,1625_157
D098041862,2427_21
D098041862,298_48
D098041862,500_74
D0980436,1141_174
D0980436,1785_93
D0980436,1808_122
D0980436,1808_149
D0980436,1924_93
D0980436,2358_41
D0980436,289_86
D0980436,318_28
D0980436,496_131
D0980436,782_130
D0980459,1599_8
D0980459,1705_96
D0980459,1784_145
D0980459,1895_13
D0980459,2036_75
D0980459,2171_79
D0980459,2223_137
D0980459,807_3
D0980459,823_168
D0980474,1185_165
D0980474,119_48
D0980474,2017_160
D0980474,2446_22
D0980474,722_97
D098047994,1013_119
D098047994,1600_42
D098047994,1820_75
D098047994,2040_85
D098047994,2347_165
D098047994,413_96
D098047994,461_146
D098047994,958_97
D0980485,1330_146
D0980485,1923_111
D0980485,2185_159
D0980485,2318_55
D0980485,2426_142
D0980505,116_86
D0980505,1320_80
D0980505,1331_65
D0980505,1721_121
D0980505,2087_162
