D0630076,648_56
D0630085,1148_86
D0630085,1305_149
D0630085,1487_97
D0630085,1761_159
D0630085,2159_10
D0630085,2382_31
D0630085,2388_26
D0630085,398_91
D0630085,575_11
D0630102,1123_39
D0630102,1499_171
D0630102,723_140
D0630102,801_127
D0630102,835_84
D063010985,2461_6
D063010985,499_133
D063010985,581_69
D0630115,1771_88
D0630115,1941_69
D0630115,1987_70
D0630115,2122_78
D0630115,2126_26
D0630115,689_115
D0630115,872_31
D063011548,1616_171
D063011548,178_163
D063011548,2020_0
D063011548,2476_71
D063011548,534_121
D063014082,1113_83
D063014082,1158_109
D063014082,1304_85
D063014082,1312_86
D063014082,1622_47
D063014082,1983_91
D063014082,2130_80
D063014082,2200_118
D063014082,2261_170
D063014082,22_26
D063014082,2372_100
D063014082,781_53
D063014082,957_75
D0630155,1030_6
D0630155,1307_85
D0630155,1349_43
D0630155,1890_55
D0630155,1929_81
D0630155,2435_128
D0630155,246_125
D0630155,60_153
D0630155,929_124
D0630164,1058_151
D0630164,1100_44
D0630164,1495_35
D0630164,1852_168
D0630164,1988_126
D0630164,2053_83
D0630164,2147_10
D0630164,2453_139
D0630164,530_27
D063020533,1283_85
D063020533,2011_18
D063020533,2419_137
D063020533,2433_130
D063020533,373_105
D063020533,930_12
D0630234,1796_118
D0630234,1818_2
D0630234,1887_23
D0630234,2021_127
D0630234,2158_163
D0630234,2211_178
D0630234,221_6
D0630234,2349_154
D0630234,448_59
D0630237,1069_67
D0630237,1117_57
D0630237,1373_82
D0630237,1418_70
D0630237,200_137
D0630237,209_61
D0630237,2232_46
D0630237,792_149
D0630237,808_7
D0630237,868_86
D063024326,1423_146
D063024326,1669_67
D063024326,2166_16
D0630272,1046_161
D0630272,1286_113
D0630272,1314_68
D0630272,1687_112
D0630272,2350_174
D0630272,2395_150
D0630272,256_73
D0630272,680_34
D0630272,937_117
D0630280,1425_47
D0630280,1448_160
D0630280,1639_169
D0630280,1837_151
D0630280,410_73
D0630280,591_64
D0630280,650_143
D0630280,685_145
D0630280,835_179
D063028973,1167_3
D063028973,1275_72
D063028973,2197_92
D063028973,226_73
D063028973,76_156
D063028973,936_142
D0630296,1224_45
D0630296,1429_125
D0630296,1505_97
D0630296,1561_169
D0630296,1788_129
D0630296,2337_55
D0630296,636_82
D0630296,747_6
D063031010,108_152
D063031010,1369_84
D063031010,1992_134
D063031010,2092_75
D063031010,2254_106
D063031010,2255_37
D063031010,2336_187
D063031010,2442_68
D063031010,514_118
D063031010,534_124
D063031010,717_176
D063031010,814_72
D063031096,147_3
D063031096,1812_106
D063031096,540_134
D063031096,554_52
D063031096,96_87
D0630339,1445_64
D0630339,1909_112
D0630339,2202_0
D0630339,291_25
D0630339,548_117
D0630339,563_34
D0630339,778_45
D063035254,1198_47
D063035254,1528_150
D063035254,1990_105
D063035254,2385_63
D063035254,354_92
D063035254,592_182
D063035681,1150_126
D063035681,1416_185
D063035681,1605_15
D063035681,1728_150
D063035681,2327_156
D063035681,288_68
D063035681,332_127
D063035681,524_168
D063035681,547_10
D063035681,559_17
D063035681,635_141
D063035681,870_106
D063036244,1321_87
D063036244,1326_72
D063036244,1404_91
D063036244,1418_27
D063036244,1424_102
D063036244,1465_19
D063036244,1710_30
D063036244,2338_177
D063036244,998_29
D063036398,1046_177
D063036398,1163_134
D063036398,1192_71
D063036398,1399_164
D063036398,149_7
D063036398,2176_0
D063036398,2209_43
D063036398,2236_64
D063036398,2263_12
D063036398,2398_92
D063036398,692_87
D063036398,895_74
D0630365,1259_108
D0630365,1673_19
D0630365,1700_17
D0630365,1930_103
D0630365,2078_25
D0630365,385_6
D0630365,74_5
D0630365,852_142
D0630389,1016_113
D0630389,2452_41
D0630389,369_101
D0630389,412_117
D0630389,741_60
D0630410,1068_163
D0630410,135_80
D0630410,1604_43
D0630410,1633_8
D0630410,1922_21
D0630410,2061_48
D0630410,364_81
D0630428,1008_184
D0630428,146_132
D0630428,2091_38
D0630428,2287_77
D0630428,73_111
D063043419,1169_94
D063043419,131_38
D063043419,1594_0
D063043419,1820_143
D063043419,1993_139
D063043419,2048_1
D063043419,2058_84
D063043419,2297_111
D063043419,2330_140
D063043419,2386_153
D063043419,782_111
D063043419,822_58
D063045185,1754_0
D063045185,2040_109
D063045185,2169_26
D063045185,579_35
D063045185,931_60
D0630454,1306_38
D0630454,1352_144
D0630454,1671_21
D0630454,1825_157
D0630454,706_145
D0630466,1506_56
D0630466,1542_22
D0630466,1543_50
D0630466,2350_4
D0630466,362_117
D0630466,379_78
D0630466,933_187
D0630466,981_59
D063047868,1040_22
D063047868,1050_141
D063047868,1104_34
D063047868,2468_90
D063047868,296_104
D063047868,3_59
D063047868,416_26
D063047868,633_69
D063047868,659_41
D063047868,925_82
D0630486,1025_34
D0630486,1354_0
D0630486,1628_163
D0630494,1170_79
D0630494,1211_119
D0630494,1829_101
D0630494,1996_30
D0630494,2384_84
D0630494,322_69
D0630494,631_121
D063050370,1195_138
D063050370,1320_20
D063050370,1707_73
D063050370,1773_53
D063050370,17_66
D063050370,1982_29
D063050370,2068_67
D063050370,2120_109
D063050370,337_63
D063050370,350_83
D063050370,462_115
D063050370,663_177
D0630512,1119_143
D0630512,122_189
D0630512,1302_168
D0630512,1469_0
D0630512,1471_174
D0630512,2157_91
D0630512,239_157
D0630512,811_174
D0630512,945_52
D0630521,1102_126
D0630521,1806_170
D0630521,1884_24
D0630521,2237_69
D0630521,260_20
D0630521,420_145
D0630521,804_19
D0630534,124_23
D0630534,1303_77
D0630534,1428_43
D0630534,1577_46
D0630534,1846_18
D0630534,2331_31
D0630534,429_15
D0630534,552_47
D0630534,729_43
D0630559,1608_108
D0630559,1767_128
D0630559,1820_59
D0630559,2355_128
D0630559,478_19
D0630559,664_81
D0630559,842_159
D0630559,84_81
D063056679,1385_121
D063056679,1938_131
D063056679,206_171
D063056679,2102_135
D063056679,2456_86
D063056679,410_159
D063056679,5_30
D0630573,1289_169
D0630573,1763_167
D0630573,2044_7
D0630573,217_148
D0630573,886_173
D0630579,1351_31
D0630579,1590_3
D0630579,1770_118
D0630579,1824_90
D0630579,2058_112
D0630579,2289_31
D0630579,379_165
D0630579,625_129
D0630579,962_77
D063064841,1556_143
D063064841,1570_87
D063064841,1698_39
D063064841,1907_178
D063064841,2035_45
D063064841,2090_144
D063064841,2125_170
D063064841,2201_166
D063064841,286_92
D063064841,856_2
D063065725,1555_116
D063065725,1596_5
D063065725,1691_40
D063065725,205_3
D0630677,1163_116
D0630677,1405_112
D0630677,1602_113
D0630677,1681_115
D0630677,1752_21
