D038112812,598_65
D038115080,160_134
D038115080,1713_151
D038115080,1798_135
D038115080,1972_129
D038115080,2269_108
D038115080,506_53
D038115080,866_24
D038117787,1571_157
D038117787,2329_30
D038117787,520_140
D038117787,525_126
D038120756,1251_73
D038120756,1351_40
D038120756,1543_5
D038120756,1803_76
D038120756,2308_164
D038120756,2477_186
D038120756,426_86
D038120756,690_108
D038120756,790_67
D038120756,821_82
D038120909,1364_37
D038120909,1446_180
D038120909,17_172
D038120909,496_161
D038120909,695_44
D038121647,1421_162
D038121647,1443_159
D038121647,1777_4
D038121647,1816_48
D038121647,1893_23
D038121647,2200_57
D038123672,1435_136
D038123672,403_23
D038123672,483_73
D038123672,668_8
D038123771,1120_182
D038123771,1452_130
D038123771,1502_161
D038123771,1514_21
D038123771,1782_57
D038123771,1783_100
D038123771,1844_124
D038123771,508_168
D038123771,698_23
D038126260,1037_136
D038126260,460_104
D038126260,85_105
D038130014,1397_70
D038130014,1531_15
D038130014,1542_80
D038130014,1858_85
D038130014,1998_7
D038130014,558_70
D038131769,103_18
D038131769,1834_136
D038131769,2394_157
D038131769,527_126
D038134197,1769_87
D038134197,2062_42
D038134197,2438_129
D038134197,725_106
D038134197,890_103
D038140471,1365_148
D038140471,1464_184
D038140471,1529_89
D038140471,1541_77
D038140471,200_19
D038140471,628_62
D038140471,95_13
D038140754,1009_135
D038140754,1408_69
D038140754,1831_122
D038140754,1873_138
D038140754,348_104
D038140754,432_16
D038140754,438_153
D038142420,1081_123
D038142420,1452_80
D038142420,2061_47
D038142420,2289_155
D038142420,242_55
D038142420,376_65
D038142420,759_59
D038142420,977_102
D038143069,1106_171
D038143069,1757_7
D038143069,178_93
D038143069,2037_179
D038143069,2220_0
D038143069,2470_134
D038143069,276_81
D038143069,29_49
D038143069,392_56
D038143069,566_83
D038143069,568_145
D038143069,701_37
D038143182,1168_169
D038143182,1892_168
D038143182,1998_93
D038143182,2073_140
D038143182,2257_65
D038143182,2334_9
D038143182,2403_142
D038145049,104_5
D038145049,1607_12
D038145049,1792_32
D038145049,217_173
D038145049,2328_125
D038145049,272_81
D038145049,797_107
D038148170,1784_176
D038148170,1961_100
D038148170,2016_79
D038148170,327_12
D038148170,784_158
D038148606,1004_33
D038148606,108_174
D038148606,1405_131
D038148606,1935_174
D038148606,1980_186
D038148606,899_49
D038153976,1289_175
D038153976,1425_119
D038153976,2332_35
D038153976,561_77
D038153976,577_55
D038153976,752_126
D038153976,773_160
D038154133,1117_99
D038154133,1516_4
D038154133,1851_128
D038154133,1948_12
D038156410,1400_126
D038156410,1810_33
D038156410,95_159
D038157288,1139_138
D038157288,1603_94
D038157288,2023_52
D038157288,2074_131
D038157288,2360_44
D038157288,359_185
D038157288,445_4
D038157288,493_179
D038157868,1068_144
D038157868,1112_149
D038157868,1265_15
D038157868,1846_127
D038157868,2137_173
D038157868,2137_4
D038157868,2205_48
D038157868,2236_114
D038157868,369_39
D038159640,1182_80
D038159640,1417_105
D038159640,162_89
D038159640,1792_25
D038159640,1882_162
D038159640,2105_88
D038159640,754_123
D038159930,1531_146
D038159930,2153_161
D038159930,2179_9
D038159930,2418_156
D038159930,255_74
D038162657,119_21
D038162657,2029_28
D038162657,283_179
D038162657,512_85
D038165610,1168_144
D038165610,1729_1
D038165610,1998_19
D038165610,2277_25
D038165610,308_51
D038165610,424_189
D038165610,643_9
D038167867,1096_92
D038167867,1698_52
D038167867,1785_13
D038167867,2105_15
D038167867,2418_5
D038167867,920_136
D038169953,1388_10
D038169953,1840_21
