1274,2232_77
1274,2232_85
1274,2232_87
1274,2232_110
1274,2235_17
1274,2236_1
1274,2236_64
1274,2236_98
1274,2237_71
1274,2237_144
1274,2238_84
1274,2238_154
1274,2239_63
1274,2239_108
1274,2239_120
1274,2239_128
1274,2240_5
1274,2240_161
1274,2241_77
1274,2242_2
1274,2243_4
1274,2243_44
1274,2244_50
1274,2244_178
1274,2245_52
1274,2245_97
1274,2245_141
1274,2245_160
1274,2248_141
1274,2249_61
1274,2249_149
1274,2249_170
1274,225_68
1274,2250_180
1274,2252_54
1274,2253_125
1274,2253_135
1274,2254_98
1274,2255_182
1274,2256_67
1274,2256_93
1274,2257_148
1274,2259_17
1274,2259_134
1274,226_25
1274,226_51
1274,2260_118
1274,2261_147
1274,2261_170
1274,2264_34
1274,2264_183
1274,2265_176
1274,2266_94
1274,2267_2
1274,2267_43
1274,2269_132
1274,227_53
1274,2270_10
1274,2271_9
1274,2271_140
1274,2271_178
1274,2272_76
1274,2272_94
1274,2272_187
1274,2273_142
1274,2274_30
1274,2274_108
1274,2274_181
1274,2277_7
1274,2277_70
1274,2278_13
1274,2278_30
1274,2279_122
1274,228_33
1274,228_70
1274,2283_58
1274,2283_146
1274,2283_171
1274,2284_36
1274,2284_41
1274,2284_132
1274,2286_80
1274,2286_142
1274,2287_28
1274,2287_64
1274,2287_72
1274,2289_14
1274,2289_105
1274,2290_17
1274,2290_23
1274,2290_157
1274,2291_16
1274,2292_49
1274,2293_35
1274,2293_59
1274,2293_165
1274,2295_28
1274,2296_62
1274,2297_48
1274,2297_131
1274,2298_180
1274,2299_153
1274,230_104
1274,2301_127
1274,2301_177
1274,2301_182
1274,2305_8
1274,2305_56
1274,2306_19
1274,2307_25
1274,2307_171
1274,2309_60
1274,231_20
1274,2311_41
1274,2311_86
1274,2312_61
1274,2312_176
1274,2314_40
1274,2314_137
1274,2319_54
1274,232_4
1274,232_64
1274,2321_88
1274,2321_164
1274,2322_40
1274,2322_64
1274,2322_91
1274,2322_131
1274,2323_22
1274,2323_69
1274,2324_53
1274,2324_133
1274,2324_182
1274,2325_40
1274,2325_105
1274,2326_2
1274,2326_108
1274,2327_44
1274,2327_114
1274,2328_14
1274,2328_54
1274,2328_81
1274,2329_56
1274,2329_125
1274,233_9
1274,2330_186
1274,2332_110
1274,2332_171
1274,2333_4
