3024,1559_113
3024,1564_71
3024,1599_133
3024,1601_155
3024,1605_12
3024,1618_182
3024,1622_62
3024,1631_134
3024,164_174
3024,1640_92
3024,1656_43
3024,1657_138
3024,1662_84
3024,1669_32
3024,1670_89
3024,1681_0
3024,1689_144
3024,170_160
3024,1715_100
3024,1719_131
3024,1723_49
3024,1725_100
3024,1726_111
3024,1742_86
3024,1747_142
3024,1749_3
3024,175_115
3024,1752_49
3024,1758_36
3024,1764_66
3024,1767_105
3024,177_25
3024,1770_175
3024,1775_112
3024,1784_166
3024,179_31
3024,1800_116
3024,1807_21
3024,181_52
3024,1812_158
3024,1813_162
3024,1816_177
3024,1818_6
3024,1818_26
3024,1818_38
3024,182_162
3024,1823_20
3024,1829_29
3024,1839_84
3024,1847_77
3024,1852_170
3024,1853_91
3024,1864_43
3024,1865_94
3024,188_42
3024,1880_110
3024,1885_175
3024,1886_113
3024,1889_109
3024,1889_163
3024,189_32
3024,1893_148
3024,1894_59
3024,1909_117
3024,1912_143
3024,1915_58
3024,1916_145
3024,1924_82
3024,1928_1
3024,1929_30
3024,1933_141
3024,195_135
3024,1951_150
3024,1953_120
3024,1961_161
3024,1962_123
3024,1962_168
3024,1963_89
3024,1964_17
3024,1971_141
3024,1977_123
3024,1985_136
3024,1989_24
3024,1989_116
3024,1989_126
3024,1996_123
3024,200_144
3024,2004_126
3024,2032_11
3024,2044_156
3024,2045_121
3024,2053_79
3024,2056_27
3024,2061_168
3024,2067_133
3024,2067_158
3024,2068_51
3024,2071_80
3024,2072_143
3024,2084_137
3024,2085_50
3024,2088_124
3024,2095_174
3024,2100_146
3024,2101_146
3024,2106_106
3024,2125_128
3024,2129_9
3024,213_118
3024,2157_149
3024,2169_57
3024,2177_119
3024,2192_145
3024,2198_128
3024,220_35
3024,2207_164
3024,2214_153
3024,2217_165
3024,2227_179
3024,2234_91
3024,2245_38
3024,2251_69
3024,2260_57
3024,2265_169
3024,2266_65
3024,2273_24
3024,2276_2
3024,2298_177
3024,230_43
3024,2304_71
3024,2306_105
3024,2312_77
3024,2319_128
3024,2329_178
3024,2333_160
3024,2334_188
3024,2338_119
3024,2341_65
3024,2345_133
3024,2347_7
3024,236_0
3024,2360_55
3024,2364_8
3024,2382_1
3024,2384_162
3024,2387_105
3024,239_177
3024,2397_37
3024,2397_96
3024,2397_105
3024,2412_134
3024,2415_4
3024,2416_63
3024,242_112
3024,2434_134
3024,2437_70
3024,244_22
3024,2441_123
3024,2442_56
3024,2450_56
3024,2453_123
3024,246_41
3024,2462_33
3024,2462_121
3024,2463_175
3024,2476_70
3024,249_162
3024,253_87
3024,254_120
3024,266_39
3024,266_138
3024,267_85
3024,268_80
3024,272_63
3024,275_188
3024,276_26
3024,278_92
3024,291_112
3024,294_181
3024,299_136
3024,30_76
3024,30_135
3024,303_45
3024,307_138
3024,318_120
3024,319_151
3024,322_40
3024,322_96
3024,325_111
3024,343_135
3024,352_60
3024,355_63
3024,357_76
3024,357_95
3024,362_83
3024,370_6
3024,374_139
3024,378_92
3024,386_140
3024,388_74
3024,392_83
3024,392_113
3024,394_62
3024,401_85
3024,401_169
3024,404_88
3024,41_3
3024,413_151
3024,424_163
3024,425_126
3024,429_151
3024,430_94
3024,430_185
3024,433_153
3024,438_94
3024,442_172
3024,443_129
3024,444_109
3024,446_138
3024,449_63
3024,451_99
3024,467_158
3024,474_113
3024,478_27
3024,48_57
3024,484_168
3024,486_72
3024,486_101
3024,488_166
3024,49_82
3024,504_65
3024,511_11
3024,511_172
3024,517_177
3024,534_25
3024,536_141
3024,538_14
3024,539_103
3024,548_56
3024,549_52
3024,561_148
3024,562_73
3024,568_168
3024,577_144
3024,578_159
3024,590_24
3024,597_11
3024,600_117
3024,605_183
3024,613_180
3024,62_70
3024,620_38
3024,629_148
3024,631_85
3024,642_3
3024,649_17
3024,651_173
3024,652_164
3024,670_93
3024,671_15
3024,673_105
3024,682_36
3024,683_156
3024,694_122
3024,699_59
3024,699_169
3024,700_36
3024,718_178
3024,722_11
3024,723_168
3024,724_6
3024,739_92
3024,744_46
3024,744_76
3024,749_143
3024,76_161
3024,767_7
3024,770_45
3024,776_132
3024,777_153
3024,779_16
3024,784_59
3024,788_109
3024,79_64
3024,79_170
3024,797_144
3024,801_7
3024,803_110
3024,809_121
3024,812_55
3024,812_131
3024,815_48
3024,819_52
3024,82_83
3024,824_93
3024,828_24
3024,828_36
3024,828_165
3024,830_75
3024,832_82
3024,838_29
3024,839_32
3024,840_125
3024,845_17
3024,864_23
3024,879_107
3024,883_78
3024,884_152
3024,885_47
3024,888_144
3024,890_52
3024,898_22
3024,905_2
3024,910_137
3024,912_96
3024,921_45
3024,930_95
3024,936_52
3024,938_29
3024,941_107
3024,952_28
3024,957_105
3024,958_107
3024,966_180
3024,978_111
3024,979_167
3024,979_177
3024,986_63
3025,10_59
3025,1007_16
3025,1007_68
3025,1018_117
3025,1021_83
3025,103_178
3025,1036_70
3025,1040_45
3025,1040_114
3025,1042_25
3025,1045_151
3025,105_76
3025,1050_151
3025,1052_19
3025,1057_16
3025,1065_166
3025,1069_118
3025,107_92
3025,1070_76
3025,1073_16
3025,1076_175
3025,1080_60
3025,1082_29
3025,1088_131
3025,1092_19
3025,110_165
3025,1100_151
3025,1108_176
3025,1112_152
3025,1112_177
3025,1114_86
3025,1116_184
3025,1119_122
3025,1122_53
3025,1131_112
3025,1136_105
3025,1138_134
3025,114_87
3025,1143_175
3025,1147_0
3025,1157_106
3025,1166_101
3025,1170_37
3025,1173_109
3025,1189_148
3025,1190_123
3025,1204_67
3025,1208_159
3025,1212_120
3025,1212_153
3025,1212_157
3025,1216_151
3025,1219_12
3025,122_26
3025,1227_10
3025,123_66
3025,1234_172
3025,1239_168
3025,125_79
3025,1262_74
3025,1267_16
3025,127_44
3025,1270_81
3025,1278_141
3025,1283_92
3025,1284_69
3025,1288_19
3025,1289_183
3025,1293_59
3025,13_82
3025,130_34
3025,1300_49
