1280,979_181
1280,981_36
1280,982_63
1280,982_149
1280,984_39
1280,984_57
1280,985_46
1280,986_58
1280,987_91
1280,989_86
1280,989_158
1280,99_22
1280,990_123
1280,990_174
1280,991_6
1280,992_130
1280,992_180
1280,995_182
1280,996_151
1280,997_109
1280,997_125
1280,998_138
1281,0_44
1281,1_82
1281,10_41
1281,10_134
1281,100_2
1281,100_76
1281,100_83
1281,100_112
1281,100_183
1281,1000_30
1281,1000_150
1281,1002_43
1281,1004_39
1281,1004_159
1281,1005_56
1281,1005_141
1281,1005_169
1281,1006_8
1281,1006_13
1281,1007_126
1281,1008_43
1281,1008_80
1281,1009_6
1281,1009_97
1281,101_13
1281,101_107
1281,1010_103
1281,1010_149
1281,1012_77
1281,1012_120
1281,1013_57
1281,1013_81
1281,1013_89
1281,1013_97
1281,1014_78
1281,102_92
1281,102_186
1281,1021_27
1281,1022_24
1281,1022_70
1281,1023_28
1281,1023_144
1281,1024_116
1281,1024_130
1281,1024_147
1281,1024_156
1281,1025_119
1281,1025_153
1281,1026_109
1281,1028_34
1281,1028_153
1281,1029_27
1281,1029_64
1281,1031_23
1281,1032_179
1281,1034_18
1281,1034_73
1281,1034_158
1281,1034_168
1281,1035_142
1281,1035_154
1281,1036_32
1281,1038_31
1281,1038_39
1281,1038_169
1281,104_185
1281,1040_184
1281,1041_19
1281,1041_42
1281,1041_140
1281,1041_173
1281,1042_143
1281,1043_2
1281,1045_3
1281,1045_30
1281,1045_63
1281,1046_84
1281,1046_177
1281,1047_123
1281,1048_131
1281,1049_125
1281,1049_183
1281,105_33
1281,105_64
1281,105_157
1281,1050_23
1281,1050_59
1281,1050_172
1281,1051_39
1281,1051_138
1281,1052_69
1281,1053_3
1281,1053_182
1281,1054_116
1281,1055_0
1281,1056_168
1281,1057_121
1281,1058_140
1281,1059_50
1281,1059_86
1281,1059_166
1281,106_41
1281,106_69
1281,106_80
1281,106_87
1281,1063_165
1281,1064_12
1281,1064_86
1281,1067_117
1281,1069_35
1281,1069_46
1281,1069_129
1281,107_11
1281,1070_26
1281,1070_104
1281,1071_16
1281,1072_7
1281,1075_178
1281,1076_0
1281,1077_110
1281,1079_7
1281,108_21
1281,108_54
1281,108_177
1281,1081_42
1281,1081_56
1281,1081_146
1281,1082_42
1281,1082_140
1281,1082_163
1281,1084_85
1281,1085_16
1281,1085_18
1281,1085_179
1281,1086_128
1281,1087_16
1281,1087_22
1281,1087_94
1281,1088_108
1281,109_72
1281,1090_178
1281,1093_82
1281,1093_185
1281,1094_79
1281,1095_31
1281,1096_105
1281,1097_50
1281,1097_114
1281,1098_3
1281,1099_2
1281,1099_37
1281,1099_161
1281,110_31
1281,110_157
1281,1100_41
1281,1101_59
1281,1102_27
1281,1103_177
1281,1104_46
1281,1104_71
1281,1104_92
1281,1104_122
1281,1106_98
1281,1107_38
1281,1107_151
1281,1107_171
1281,1108_109
1281,1108_184
1281,1109_54
1281,111_91
1281,1113_65
1281,1113_156
1281,1115_180
1281,1116_15
1281,1117_27
1281,1117_74
1281,1117_122
1281,1117_133
1281,1119_96
1281,112_141
1281,1120_24
1281,1120_36
1281,1122_87
1281,1122_187
1281,1123_94
1281,1124_123
1281,1125_182
1281,1126_131
1281,1126_188
1281,1127_95
1281,1127_103
1281,1127_127
1281,1127_137
1281,1129_26
1281,113_44
1281,113_50
1281,113_82
1281,1132_61
1281,1132_137
1281,1133_86
1281,1133_168
1281,1135_25
1281,1135_113
1281,1139_71
1281,114_117
1281,1140_151
1281,1142_94
1281,1144_22
1281,1144_105
1281,1145_58
1281,1147_167
1281,1149_96
1281,115_57
1281,1150_179
1281,1151_35
1281,1152_40
1281,1152_164
1281,1153_103
1281,1154_96
1281,1155_86
1281,1155_136
1281,1156_75
1281,1156_94
1281,1158_22
1281,1158_56
1281,1158_76
1281,1159_83
1281,116_47
1281,1160_82
1281,1163_45
1281,1163_159
1281,1166_146
1281,1166_181
1281,1167_108
1281,1167_191
1281,1168_23
1281,1171_129
1281,1172_132
1281,1173_11
1281,1173_48
1281,1174_44
1281,1174_125
1281,1176_20
1281,1176_112
1281,1176_127
1281,1177_54
1281,1179_156
1281,1179_168
1281,1180_184
1281,1182_100
1281,1182_111
1281,1184_46
1281,1184_97
1281,1185_28
1281,1189_59
1281,1189_143
1281,119_177
1281,1192_75
1281,1194_88
1281,1195_113
1281,1196_86
1281,1196_108
1281,1198_12
1281,1198_179
1281,1199_27
1281,1199_167
1281,1199_182
1281,12_166
1281,120_28
1281,120_154
1281,1200_46
1281,1200_88
1281,1200_164
1281,1201_163
1281,1202_56
1281,1202_174
1281,1202_183
1281,1204_35
1281,1204_157
1281,1204_177
1281,1206_82
1281,1206_91
1281,1206_119
1281,1209_11
1281,1209_72
1281,1209_79
1281,1209_132
1281,121_30
1281,121_106
1281,121_158
1281,1210_145
1281,1210_158
1281,1211_157
1281,1212_69
1281,1212_173
1281,1214_144
1281,1216_19
1281,1216_141
1281,1217_1
1281,1218_4
1281,1218_30
1281,1218_43
1281,1218_121
1281,122_44
1281,122_118
1281,1220_117
1281,1220_174
1281,1221_154
1281,1222_39
1281,1222_48
1281,1223_30
1281,1224_97
1281,1224_109
1281,1224_172
1281,1225_85
1281,1225_164
1281,1226_25
1281,1226_99
1281,1226_124
1281,1226_172
1281,1227_184
1281,1228_37
1281,1228_46
1281,1229_5
1281,1229_116
1281,123_159
1281,1230_156
1281,1231_125
1281,1231_184
1281,1232_91
1281,1232_97
1281,1232_180
1281,1233_48
1281,1233_63
1281,1234_96
1281,1235_16
1281,1235_177
1281,1236_175
1281,1238_169
1281,1239_90
1281,1239_157
1281,1240_11
1281,1242_110
1281,1243_25
1281,1244_141
1281,1245_40
1281,1245_61
1281,1247_80
1281,1247_125
1281,1248_23
1281,1248_80
1281,1249_67
1281,1250_87
1281,1251_157
1281,1253_8
1281,1255_154
1281,1257_160
1281,1258_159
1281,1259_176
1281,126_2
1281,1260_43
1281,1261_156
1281,1262_20
1281,1262_97
1281,1264_5
1281,1265_44
1281,1265_59
1281,1266_20
1281,1266_100
1281,1266_181
1281,1267_96
1281,1267_127
1281,1268_2
1281,1269_141
1281,1269_164
1281,1270_56
1281,1272_105
1281,1272_165
1281,1274_49
1281,1275_32
1281,1275_96
1281,1275_132
1281,1275_177
1281,1276_122
1281,1277_75
1281,1277_153
1281,1278_80
1281,1278_103
1281,1279_84
1281,128_171
1281,1280_86
1281,1281_35
1281,1281_112
1281,1283_71
1281,1284_58
1281,1284_88
1281,1287_51
1281,1287_95
1281,1287_126
1281,1287_157
1281,1289_155
1281,129_121
1281,129_128
1281,1294_170
1281,1297_93
