3812,2154_70
3812,2155_40
3812,216_130
3812,2165_72
3812,2172_47
3812,2172_61
3812,2172_147
3812,2173_93
3812,218_78
3812,2182_86
3812,2183_17
3812,2183_160
3812,2192_50
3812,2194_130
3812,2195_155
3812,2198_48
3812,2201_120
3812,2204_85
3812,2208_91
3812,2209_133
3812,2212_105
3812,2213_74
3812,2214_58
3812,2216_177
3812,2228_70
3812,2239_113
3812,2253_111
3812,2258_24
3812,2258_184
3812,2262_117
3812,2265_0
3812,2270_16
3812,2273_71
3812,2289_88
3812,2294_88
3812,2297_17
3812,2306_162
3812,2316_23
3812,2316_47
3812,2317_164
3812,2319_186
3812,2321_11
3812,2322_134
3812,2322_144
3812,2326_152
3812,2330_12
3812,2364_103
3812,2370_143
3812,2371_53
3812,2372_52
3812,2379_141
3812,2386_61
3812,2389_25
3812,2408_97
3812,2408_101
3812,2409_59
3812,2411_165
3812,2423_15
3812,2424_66
3812,2425_169
3812,2428_163
3812,2435_143
3812,244_3
3812,2449_63
3812,2451_54
3812,2451_188
3812,2455_135
3812,2458_62
3812,246_125
3812,2462_44
3812,2464_153
3812,2467_40
3812,2467_177
3812,248_146
3812,257_146
3812,258_94
3812,260_58
3812,262_3
3812,262_117
3812,268_81
3812,279_123
3812,282_56
3812,282_160
3812,287_43
3812,29_89
3812,292_56
3812,294_126
3812,295_123
3812,300_85
3812,300_168
3812,304_13
3812,308_94
3812,308_127
3812,320_27
3812,328_21
3812,33_7
3812,33_98
3812,331_181
3812,339_8
3812,342_170
3812,344_25
3812,344_58
3812,346_19
3812,352_48
3812,356_83
3812,362_19
3812,377_142
3812,38_39
3812,385_136
3812,386_106
3812,399_56
3812,4_33
3812,404_135
3812,409_138
3812,413_43
3812,417_23
3812,417_55
3812,432_181
3812,435_73
3812,44_143
3812,442_76
3812,442_150
3812,453_118
3812,454_43
3812,46_124
3812,460_187
3812,461_168
3812,462_175
3812,465_128
3812,469_1
3812,469_10
3812,47_17
3812,471_36
3812,481_105
3812,483_100
3812,484_18
3812,484_101
3812,495_97
3812,498_184
3812,5_81
3812,5_145
3812,50_41
3812,513_143
3812,517_132
3812,517_135
3812,518_82
3812,518_106
3812,52_101
3812,526_152
3812,527_45
3812,528_42
3812,539_81
3812,539_175
3812,542_134
3812,549_3
3812,549_14
3812,552_105
3812,556_157
3812,559_52
3812,559_61
3812,561_4
3812,568_161
3812,571_4
3812,572_83
3812,58_63
3812,583_41
3812,588_81
3812,594_77
3812,599_2
3812,603_66
3812,619_180
3812,626_55
3812,641_151
3812,656_44
3812,659_93
3812,67_83
3812,670_125
3812,675_148
3812,678_130
3812,682_2
3812,685_59
3812,689_0
3812,695_150
3812,707_104
3812,708_182
3812,71_158
3812,714_4
3812,717_114
3812,721_19
3812,723_10
3812,723_173
3812,731_23
3812,731_82
3812,744_137
3812,744_182
3812,75_174
3812,758_43
3812,758_46
3812,766_137
3812,771_172
3812,774_177
3812,777_24
3812,805_101
3812,811_158
3812,812_11
3812,822_112
3812,824_106
3812,834_186
3812,836_20
3812,848_176
3812,859_3
3812,859_104
3812,859_108
3812,859_166
3812,862_46
3812,869_168
3812,87_138
3812,872_139
3812,876_132
3812,880_25
3812,888_62
3812,895_84
3812,896_111
3812,90_54
3812,90_138
3812,905_116
3812,912_82
3812,912_105
3812,917_63
3812,919_111
3812,924_106
3812,927_0
3812,927_83
3812,933_93
3812,933_152
3812,940_157
3812,940_179
3812,942_24
3812,954_142
3812,956_145
3812,957_19
3812,965_124
3812,967_1
3812,971_32
3812,978_28
3812,979_56
3812,986_147
3812,998_18
3812,999_173
3813,1000_66
3813,1003_14
3813,1005_42
3813,1005_76
3813,1005_173
3813,1006_103
3813,1012_138
3813,1013_133
3813,1013_142
3813,1017_180
3813,102_133
3813,1021_130
3813,1022_32
3813,1023_24
3813,1024_25
3813,1024_102
3813,1024_177
3813,1033_59
3813,1035_88
3813,1035_91
3813,1037_126
3813,1040_58
3813,1042_18
3813,1049_83
3813,1049_91
3813,105_151
3813,1054_4
3813,1057_39
3813,1059_148
3813,1060_108
3813,1062_98
3813,1063_77
3813,1068_115
3813,1073_146
3813,1073_168
3813,1074_36
3813,1076_118
3813,1077_12
3813,1077_139
3813,108_154
3813,1081_6
3813,1084_125
3813,109_118
3813,1090_99
3813,1091_147
3813,1099_132
3813,110_102
3813,110_116
3813,1106_117
3813,1107_160
3813,1109_11
3813,111_158
3813,1110_49
3813,1112_42
3813,1114_9
3813,1115_77
3813,1119_140
3813,1120_23
3813,1120_131
3813,1124_24
3813,1128_60
3813,1128_161
3813,113_32
3813,113_80
3813,113_85
3813,1130_87
3813,1132_101
3813,1133_94
3813,1134_8
3813,1135_56
3813,1135_95
3813,1139_37
3813,1140_25
3813,1140_140
3813,1141_132
3813,1144_180
3813,1146_154
3813,1147_157
3813,1149_5
3813,115_20
3813,1154_9
3813,1154_75
3813,1155_39
3813,1155_159
3813,1157_189
3813,1160_56
3813,1160_156
3813,1161_139
3813,1162_150
3813,1163_165
3813,1165_106
3813,1172_99
3813,1174_112
3813,1175_163
3813,1177_20
3813,1177_32
3813,1178_149
3813,1178_183
3813,1183_182
3813,1184_23
3813,1188_128
3813,119_107
3813,119_184
3813,1192_134
3813,1193_18
3813,1193_169
3813,1199_173
3813,12_137
3813,120_183
3813,120_184
3813,120_187
3813,1201_28
3813,1201_117
3813,1201_160
3813,1207_27
3813,1207_166
3813,1208_6
3813,1208_129
3813,121_155
3813,1211_171
3813,1212_10
3813,1214_38
3813,1215_125
3813,1216_154
3813,1218_25
3813,1218_47
3813,1221_73
3813,1223_37
3813,1223_143
3813,1225_9
3813,1228_64
3813,123_115
3813,1233_170
3813,1237_156
3813,124_178
3813,1244_80
3813,1244_173
3813,1246_36
3813,1247_120
3813,125_131
3813,1253_127
3813,1253_163
3813,1261_64
3813,1263_99
3813,1266_80
3813,127_26
3813,1270_54
3813,1272_46
3813,1275_9
3813,1275_165
3813,128_184
3813,1280_52
3813,1285_47
3813,1287_22
3813,129_112
3813,129_162
3813,1293_4
3813,1298_23
3813,1305_0
3813,1305_100
3813,1305_129
3813,1305_156
3813,1309_105
3813,1309_124
3813,1309_147
3813,1310_89
3813,1312_60
3813,1313_167
3813,1315_13
3813,1319_85
3813,132_103
3813,1320_23
3813,1320_183
3813,1327_9
3813,1327_57
